PassengerId,Survived
1074,0.000366538928068
1075,2.29671064025e-09
1076,9.4475631533e-12
1077,1.15798576303e-10
1078,0.000449940719895
1079,5.24069207333e-07
1080,0.625929716628
1081,9.90785816713e-12
1082,8.55505360353e-08
1083,3.77902170213e-05
1084,0.000168931636929
1085,2.60254338008e-19
1086,0.000427331144884
1087,9.84355798154e-12
1088,1.40533539159e-06
1089,2.86844533045e-05
1090,1.61603009391e-06
1091,2.19915297564e-08
1092,4.75565857091e-06
1093,0.00494938638028
1094,2.13747153533e-14
1095,0.00672670260736
1096,3.13747960961e-07
1097,2.73703644431e-05
1098,3.63595755411e-11
1099,7.12057865064e-07
1100,3.91830629971e-05
1101,7.89864483851e-09
1102,7.87053510258e-08
1103,7.41674242909e-10
1104,9.20629926865e-06
1105,8.84253012216e-14
1106,0.625929716628
1107,1.28716233841e-07
1108,3.13766960786e-08
1109,4.82961092139e-14
1110,1.11373897685e-13
1111,1.70139852274e-09
1112,3.49605421809e-07
1113,2.49951536596e-07
1114,4.48165885163e-05
1115,2.0239190021e-07
1116,3.14571918615e-10
1117,4.68420784008e-07
1118,3.83568773075e-08
1119,2.81850374109e-08
1120,7.89084435571e-12
1121,2.75854258281e-10
1122,4.12058231474e-05
1123,0.00224029832641
1124,1.93644947697e-08
1125,2.5567889409e-09
1126,1.27979920658e-08
1127,4.8547244443e-07
1128,5.08446002524e-12
1129,3.80873424378e-07
1130,0.000158275070135
1131,7.3429082771e-10
1132,1.04597155375e-10
1133,1.82383410686e-09
1134,1.07056094038e-11
1135,1.48665334569e-09
1136,0.00305725314672
1137,3.8036440496e-08
1138,0.000792795733106
1139,1.56968466339e-09
1140,2.09529558444e-05
1141,1.04820534932e-06
1142,0.625929716628
1143,5.13690811592e-07
1144,5.01501608366e-09
1145,5.91783940354e-08
1146,5.85063915326e-11
1147,1.12333586317e-09
1148,2.29671064025e-09
1149,7.40680777716e-10
1150,0.000668014888511
1151,1.98926571685e-07
1152,3.71811603726e-10
1153,2.12447559395e-07
1154,3.45546574477e-06
1155,0.0455728465709
1156,4.16185606805e-08
1157,1.4969339331e-09
1158,4.77596560702e-11
1159,1.12333586317e-09
1160,2.0879417936e-08
1161,1.08167568872e-05
1162,2.79330276113e-09
1163,2.29671064025e-09
1164,6.83316730805e-08
1165,1.72589488656e-06
1166,1.12864143524e-09
1167,0.000429650820519
1168,2.682856025e-08
1169,2.531754879e-09
1170,2.40164588085e-07
1171,3.66760960801e-06
1172,9.66676168215e-07
1173,0.00455527957507
1174,2.81850374109e-08
1175,0.00244029076707
1176,0.0197750145458
1177,4.91764265541e-13
1178,8.75652451495e-10
1179,7.78511716349e-07
1180,1.13258415174e-09
1181,1.70139852274e-09
1182,1.46520403654e-05
1183,1.19679401799e-09
1184,1.13258415174e-09
1185,5.25308109179e-11
1186,3.18486399077e-12
1187,3.43856794524e-09
1188,0.625929716628
1189,1.95069679773e-07
1190,3.92358280196e-06
1191,2.74064014649e-10
1192,2.1172304313e-11
1193,3.11024654735e-07
1194,1.16978664533e-10
1195,3.42921010266e-08
1196,2.81850374109e-08
1197,6.84486363132e-15
1198,0.625929716628
1199,0.0142897432852
1200,1.27556997119e-11
1201,2.83616936262e-13
1202,4.76612192183e-06
1203,7.21823220528e-08
1204,1.14689707617e-09
1205,6.8907873675e-12
1206,2.75972137121e-11
1207,0.000112965259667
1208,2.94083246156e-13
1209,2.65813414432e-05
1210,1.44611213507e-09
1211,6.6667241548e-06
1212,3.11041253592e-09
1213,5.97613547299e-09
1214,8.44197361095e-07
1215,1.90217870898e-06
1216,2.50025999082e-11
1217,2.06496692519e-08
1218,0.625929716628
1219,2.12008295606e-09
1220,1.60776660459e-06
1221,1.58649386261e-05
1222,1.85062859801e-09
1223,1.61169498456e-07
1224,1.12864143524e-09
1225,5.82956062811e-05
1226,1.4969339331e-09
1227,9.56859022239e-06
1228,7.43817958639e-09
1229,4.16042880663e-15
1230,1.53102971595e-05
1231,1.13258415174e-09
1232,4.7793393426e-05
1233,1.79955053314e-11
1234,0.625929716628
1235,1.87149724959e-23
1236,2.36206723681e-08
1237,0.000133705320126
1238,8.44197361095e-07
1239,1.47930616888e-12
1240,3.11268247753e-06
1241,4.79661812015e-06
1242,3.65283700049e-08
1243,3.13747960961e-07
1244,6.80535873559e-06
1245,0.625929716628
1246,0.625929716628
1247,7.67093660092e-11
1248,5.43964769512e-10
1249,1.47644336293e-09
1250,2.29671064025e-09
1251,1.92314483969e-07
1252,0.625929716628
1253,1.77866611655e-05
1254,4.79661812015e-06
1255,2.8292359932e-09
1256,2.67209054688e-05
1257,0.625929716628
1258,8.05163809509e-08
1259,7.00791996697e-05
1260,4.81277373546e-08
1261,2.27615940455e-07
1262,3.88125009284e-06
1263,4.21500154824e-08
1264,5.41017953114e-19
1265,3.55860569441e-13
1266,3.91105245972e-10
1267,8.28759987929e-14
1268,1.73406088408e-07
1269,1.06946434428e-05
1270,1.50193664775e-09
1271,0.625929716628
1272,2.29671064025e-09
1273,5.87313326824e-09
1274,2.33731490588e-06
1275,0.000141108580789
1276,7.86953193778e-08
1277,0.625929716628
1278,1.64122431924e-08
1279,7.17802814238e-18
1280,3.37408488435e-07
1281,0.625929716628
1282,1.14817330479e-06
1283,6.83804505883e-09
1284,7.19323662641e-05
1285,3.68360283524e-15
1286,0.625929716628
1287,0.000226678081558
1288,1.83795460925e-08
1289,2.05218766203e-09
1290,8.6599995394e-08
1291,8.135504153e-11
1292,9.66395509921e-09
1293,2.19840441569e-09
1294,5.02089496545e-05
1295,0.000178341626013
1296,3.32578190786e-09
1297,4.47573716937e-05
1298,4.54182988732e-07
1299,1.10578011187e-14
1300,2.75099185492e-08
1301,0.02281961338
1302,2.81850374109e-08
1303,4.55514469566e-08
1304,7.23403124872e-09
1305,1.70139852274e-09
1306,2.23608752235e-08
1307,6.14921279878e-14
1308,1.70139852274e-09
1309,2.33201507586e-07
