PassengerId,Survived
1232,0.185614307948
1233,0.111737332618
1234,0.124362039421
1235,0.917250062712
1236,0.125181746004
1237,0.575055830981
1238,0.172655485944
1239,0.647328806231
1240,0.17594960483
1241,0.857576660062
1242,0.898131120331
1243,0.173819386871
1244,0.244682984145
1245,0.187348324737
1246,0.670052526485
1247,0.253002123685
1248,0.861259660762
1249,0.113197216971
1250,0.129496454458
1251,0.529796982003
1252,0.126596305671
1253,0.877849515924
1254,0.857576660062
1255,0.136443033388
1256,0.923978874934
1257,0.166589793966
1258,0.1379717388
1259,0.453122746556
1260,0.897768233257
1261,0.183591423846
1262,0.168283543483
1263,0.915322715158
1264,0.199448957855
1265,0.14857656953
1266,0.877779677293
1267,0.915187971933
1268,0.489072905775
1269,0.180592223346
1270,0.269762996318
1271,0.117487598055
1272,0.129496454458
1273,0.151036918749
1274,0.50742924275
1275,0.552212749253
1276,0.166536908155
1277,0.867352866195
1278,0.134552096122
1279,0.122973977098
1280,0.157224118451
1281,0.172148346511
1282,0.41043543188
1283,0.88196699518
1284,0.225255998873
1285,0.145114807318
1286,0.110873413484
1287,0.915449286813
1288,0.153357344891
1289,0.889516322179
1290,0.136325433936
1291,0.128434444601
1292,0.918573408122
1293,0.147676913048
1294,0.917953856204
1295,0.385833465955
1296,0.349172099773
1297,0.199764412086
1298,0.16517759353
1299,0.321390095533
1300,0.668084806323
1301,0.602806098048
1302,0.668090133131
1303,0.91045371645
1304,0.552519726106
1305,0.134083315823
1306,0.910604055573
1307,0.107559982948
1308,0.134083315823
1309,0.133313656344
