PassengerId,Survived
1299,0.456420660019
1300,0.577387928963
1301,0.528624594212
1302,0.590184390545
1303,0.756465792656
1304,0.483603537083
1305,0.249960303307
1306,0.756465792656
1307,0.246499300003
1308,0.249960303307
1309,0.338671654463
